985
495
327
331
1017
558
271
415
655
431
375
621
1192
478
808
837
498
656
803
469
608
556
463
457
793
568
486
447
377
569
473
365
590
788
1514
857
308
919
1034
389
322
368
782
1224
491
379
457
488
593
323
283
612
571
1180
556
1332
315
422
403
1044
478
300
328
287
598
415
458
1077
857
306
389
337
313
448
796
452
304
1105
469
502
642
1027
1354
559
1042
1141
309
414
767
700
340
449
563
332
380
922
671
392
386
363
